timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-06T19:40:13,codecarbon,54e401cf-e50a-4214-834f-c217f2de0f6f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0419176999712362,3.6716786699974464e-08,8.759256048201436e-07,7.5,0.0,5.75832223892212,8.525812493947646e-08,0.0,9.367190756653238e-09,9.462531569612969e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:40:16,codecarbon,daedef6f-9157-4e48-86c5-b07ad0f87c6b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0287830999586731,1.5064011269405886e-07,5.233630599565317e-06,7.5,44.424225291025486,5.75832223892212,5.8063541655428733e-08,3.222224799999999e-07,7.938806858385449e-09,3.882248285138141e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:40:19,codecarbon,5f916914-fea2-4891-be50-d7ba01ac3cd1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0911008999682962,2.007914058290225e-07,2.204055128971274e-06,7.5,12.750805408319588,5.75832223892212,1.8783479160144149e-07,3.09444692e-07,2.0193636279557257e-08,5.174731198809987e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:41:40,codecarbon,61dc339a-0607-4044-99c7-f99188142977,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0717932999832555,1.8599248064090977e-07,2.5906662694748534e-06,7.5,16.785590043239257,5.75832223892212,1.4762812497792765e-07,3.205558120000001e-07,1.1149871330646776e-08,4.793338083085745e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:41:44,codecarbon,f433401a-9610-455d-91d5-2f870f90e9af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0563125000335276,4.736737119307814e-08,8.411519851698349e-07,7.5,0.0,5.75832223892212,1.1536729167952822e-07,0.0,6.7063660581707005e-09,1.2207365773769893e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:41:47,codecarbon,5a5f5dab-9330-43f6-b639-f769a48da97a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0397173999808728,1.637854932399774e-07,4.123771780601281e-06,7.5,32.36568369048446,5.75832223892212,7.99233332751707e-08,3.275002620000001e-07,1.4679083015300572e-08,4.221026782904714e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:44:22,codecarbon,bd9da331-e423-432e-a267-c5b839031514,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.038254200015217,3.3440866589464295e-08,8.74175033752161e-07,7.5,0.0,5.75832223892212,7.735729171448234e-08,0.0,8.8254285773894e-09,8.618272029187171e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:44:26,codecarbon,c3700af3-1015-48ca-8862-3a0cc357ac2b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.023700000019744,2.090997377211409e-08,8.822773736157965e-07,7.5,0.0,5.75832223892212,4.74247916523988e-08,0.0,6.4637167716094515e-09,5.388850842400825e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:44:29,codecarbon,b417a3e1-6a4d-448e-b314-c2b7628c9ef4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.064056699979119,1.8281318891138369e-07,2.853927676120945e-06,7.5,19.64875320002557,5.75832223892212,1.3088312492376036e-07,3.300002639999999e-07,1.0256851520208366e-08,4.711402404439686e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:47:10,codecarbon,fea4221a-4138-4285-bf43-d346c13bb31e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0257101000170223,2.2744860718898013e-08,8.846663647297722e-07,7.5,0.0,5.75832223892212,5.13568750951284e-08,0.0,7.260444649568113e-09,5.8617319744696564e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:47:13,codecarbon,d899206f-acd6-49ed-868a-6964be0ba4c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0286081999656744,2.4807999659093243e-08,8.671639491075682e-07,7.5,0.0,5.75832223892212,5.7572708343892976e-08,0.0,6.361666379938944e-09,6.393437472383191e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
